occurrenceID	eventID	surveyTargetID	recordedBy	recordedByID	organismQuantity	organismQuantityType	lifeStage	occurrenceStatus	verbatimIdentification	identifiedBy	identifiedByID	taxonID	kingdom	scientificName	taxonRank
BROKE_WEST_RMT_107_RMT8_BROKE_WEST_RMT_107_RMT8_234582	BROKE_WEST_RMT_107_RMT8	BROKE_WEST_RMT_107_RMT8_234582	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	4	individuals		detected	Chionodraco sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234582	Animalia	Chionodraco	Genus
BROKE_WEST_RMT_107_RMT8_BROKE_WEST_RMT_107_RMT8_1621601	BROKE_WEST_RMT_107_RMT8	BROKE_WEST_RMT_107_RMT8_1621601	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Pagetopsis maculatus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:1621601	Animalia	Pagetopsis maculatus	Species
BROKE_WEST_RMT_107_RMT8_BROKE_WEST_RMT_107_RMT8_234721	BROKE_WEST_RMT_107_RMT8	BROKE_WEST_RMT_107_RMT8_234721	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234721	Animalia	Pleuragramma antarcticum	Species
BROKE_WEST_RMT_108_RMT8_BROKE_WEST_RMT_108_RMT8_234566	BROKE_WEST_RMT_108_RMT8	BROKE_WEST_RMT_108_RMT8_234566	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Trematomus sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234566	Animalia	Trematomus	Genus
BROKE_WEST_RMT_109_RMT8_BROKE_WEST_RMT_109_RMT8_234582	BROKE_WEST_RMT_109_RMT8	BROKE_WEST_RMT_109_RMT8_234582	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Chionodraco sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234582	Animalia	Chionodraco	Genus
BROKE_WEST_RMT_109_RMT8_BROKE_WEST_RMT_109_RMT8_234720	BROKE_WEST_RMT_109_RMT8	BROKE_WEST_RMT_109_RMT8_234720	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Cryodraco antarcticus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234720	Animalia	Cryodraco antarcticus	Species
BROKE_WEST_RMT_111_RMT8_BROKE_WEST_RMT_111_RMT8_234695	BROKE_WEST_RMT_111_RMT8	BROKE_WEST_RMT_111_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_111_RMT8_BROKE_WEST_RMT_111_RMT8_234720	BROKE_WEST_RMT_111_RMT8	BROKE_WEST_RMT_111_RMT8_234720	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Cryodraco antarcticus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234720	Animalia	Cryodraco antarcticus	Species
BROKE_WEST_RMT_113_RMT8_BROKE_WEST_RMT_113_RMT8_234695	BROKE_WEST_RMT_113_RMT8	BROKE_WEST_RMT_113_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	3	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_118_RMT8_BROKE_WEST_RMT_118_RMT8_234695	BROKE_WEST_RMT_118_RMT8	BROKE_WEST_RMT_118_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_125_RMT8_BROKE_WEST_RMT_125_RMT8_1621601	BROKE_WEST_RMT_125_RMT8	BROKE_WEST_RMT_125_RMT8_1621601	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Pagetopsis maculatus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:1621601	Animalia	Pagetopsis maculatus	Species
