"materialEntityID"	"eventID"	"materialCategory"	"materialEntityType"	"institutionCode"	"institutionID"	"ownerInstitutionCode"	"ownerInstitutionID"	"collectionCode"	"catalogNumber"	"preparations"	"disposition"	"derivedFromMaterialEntityID"
"P252.1AS_raw"	"P252.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P252.1AS"
"P252.1AL_raw"	"P252.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P252.1AL"
"P252.2AS_raw"	"P252.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P252.2AS"
"P219.1BS_raw"	"P219.1B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P219.1BS"
"P252.2AL_raw"	"P252.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P252.2AL"
"P253.1AS_raw"	"P253.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P253.1AS"
"P253.1AL_raw"	"P253.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P253.1AL"
"P254.1AS_raw"	"P254.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P254.1AS"
"P254.1AL_raw"	"P254.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P254.1AL"
"P254.2AS_raw"	"P254.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P254.2AS"
"P254.2AL_raw"	"P254.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P254.2AL"
"P258.1AS_raw"	"P258.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P258.1AS"
"P258.2AS_raw"	"P258.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P258.2AS"
"P258.2AL_raw"	"P258.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P258.2AL"
"P219.1BL_raw"	"P219.1B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P219.1BL"
"P259.1AS_raw"	"P259.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P259.1AS"
"P259.1AL_raw"	"P259.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P259.1AL"
"P259.2AS_raw"	"P259.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P259.2AS"
"P259.2AL_raw"	"P259.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P259.2AL"
"P260.1AS_raw"	"P260.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P260.1AS"
"P260.1AL_raw"	"P260.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P260.1AL"
"P260.2AS_raw"	"P260.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P260.2AS"
"P260.2AL_raw"	"P260.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P260.2AL"
"P262.1AS_raw"	"P262.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P262.1AS"
"P262.2AS_raw"	"P262.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P262.2AS"
"P219.2BS_raw"	"P219.2B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P219.2BS"
"P262.2AL_raw"	"P262.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P262.2AL"
"P263.1AS_raw"	"P263.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P263.1AS"
"P263.2AS_raw"	"P263.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P263.2AS"
"P263.2AL_raw"	"P263.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P263.2AL"
"P265.2AS_raw"	"P265.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P265.2AS"
"P265.2AL_raw"	"P265.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P265.2AL"
"P266.1AS_raw"	"P266.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P266.1AS"
"P266.1AL_raw"	"P266.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P266.1AL"
"P266.2AS_raw"	"P266.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P266.2AS"
"P266.2AL_raw"	"P266.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P266.2AL"
"P219.2BL_raw"	"P219.2B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P219.2BL"
"P268.1AS_raw"	"P268.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P268.1AS"
"P268.1AL_raw"	"P268.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P268.1AL"
"P268.2AS_raw"	"P268.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P268.2AS"
"P268.2AL_raw"	"P268.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P268.2AL"
"P269.1AS_raw"	"P269.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P269.1AS"
"P269.1AL_raw"	"P269.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P269.1AL"
"P269.2AS_raw"	"P269.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P269.2AS"
"P269.2AL_raw"	"P269.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P269.2AL"
"P270.1AS_raw"	"P270.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P270.1AS"
"P270.1AL_raw"	"P270.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P270.1AL"
"P220.1BS_raw"	"P220.1B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P220.1BS"
"P270.2AS_raw"	"P270.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P270.2AS"
"P270.2AL_raw"	"P270.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P270.2AL"
"P271.1AS_raw"	"P271.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P271.1AS"
"P271.1AL_raw"	"P271.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P271.1AL"
"P271.2AS_raw"	"P271.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P271.2AS"
"P271.2AL_raw"	"P271.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P271.2AL"
"P272.1AS_raw"	"P272.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P272.1AS"
"P272.2AS_raw"	"P272.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P272.2AS"
"P273.1AS_raw"	"P273.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P273.1AS"
"P273.1AL_raw"	"P273.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P273.1AL"
"P220.1BL_raw"	"P220.1B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P220.1BL"
"P273.2AS_raw"	"P273.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P273.2AS"
"P273.2AL_raw"	"P273.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P273.2AL"
"P274.1AS_raw"	"P274.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P274.1AS"
"P274.1AL_raw"	"P274.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P274.1AL"
"P274.2AS_raw"	"P274.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P274.2AS"
"P275.1AS_raw"	"P275.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P275.1AS"
"P275.1AL_raw"	"P275.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P275.1AL"
"P275.2AS_raw"	"P275.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P275.2AS"
"P276.1AS_raw"	"P276.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P276.1AS"
"P276.1AL_raw"	"P276.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P276.1AL"
"P220.2BS_raw"	"P220.2B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P220.2BS"
"P276.2AS_raw"	"P276.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P276.2AS"
"P276.2AL_raw"	"P276.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P276.2AL"
"P278.1AS_raw"	"P278.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P278.1AS"
"P278.1AL_raw"	"P278.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P278.1AL"
"P278.2AS_raw"	"P278.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P278.2AS"
"P278.2AL_raw"	"P278.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P278.2AL"
"P279.1AS_raw"	"P279.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P279.1AS"
"P279.1AL_raw"	"P279.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P279.1AL"
"P279.2AS_raw"	"P279.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P279.2AS"
"P279.2AL_raw"	"P279.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P279.2AL"
"P220.2BL_raw"	"P220.2B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P220.2BL"
"P280.1AS_raw"	"P280.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P280.1AS"
"P280.2AS_raw"	"P280.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P280.2AS"
"P280.2AL_raw"	"P280.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P280.2AL"
"P281.1AS_raw"	"P281.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P281.1AS"
"P281.2AS_raw"	"P281.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P281.2AS"
"P281.2AL_raw"	"P281.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P281.2AL"
"P282.1AS_raw"	"P282.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P282.1AS"
"P282.1AL_raw"	"P282.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P282.1AL"
"P282.2AS_raw"	"P282.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P282.2AS"
"P282.2AL_raw"	"P282.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P282.2AL"
"P221.1BS_raw"	"P221.1B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P221.1BS"
"P283.1AS_raw"	"P283.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P283.1AS"
"P283.1AL_raw"	"P283.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P283.1AL"
"P283.2AS_raw"	"P283.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P283.2AS"
"P283.2AL_raw"	"P283.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P283.2AL"
"P284.1AS_raw"	"P284.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P284.1AS"
"P284.1AL_raw"	"P284.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P284.1AL"
"P284.2AS_raw"	"P284.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P284.2AS"
"P284.2AL_raw"	"P284.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P284.2AL"
"P285.1AS_raw"	"P285.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P285.1AS"
"P285.1AL_raw"	"P285.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P285.1AL"
"P221.2BS_raw"	"P221.2B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P221.2BS"
"P285.2AS_raw"	"P285.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P285.2AS"
"P285.2AL_raw"	"P285.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P285.2AL"
"P286.1AS_raw"	"P286.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P286.1AS"
"P286.1AL_raw"	"P286.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P286.1AL"
"P286.2AS_raw"	"P286.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P286.2AS"
"P286.2AL_raw"	"P286.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P286.2AL"
"P288.1AS_raw"	"P288.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P288.1AS"
"P288.2AS_raw"	"P288.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P288.2AS"
"P288.2AL_raw"	"P288.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P288.2AL"
"P289.1AS_raw"	"P289.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P289.1AS"
"P221.2BL_raw"	"P221.2B"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P221.2BL"
"P289.1AL_raw"	"P289.1A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P289.1AL"
"P289.2AS_raw"	"P289.2A"	"non-destructive DNA extract of"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"raw DNA extract"	"-25 degree celsius freezer"	"P289.2AS"
