mediaID	mediaType	subtypeLiteral	subtype	title	modified	MetadataDate	metadataLanguageLiteral	metadataLanguage	commenterLiteral	commenter	comments	reviewerLiteral	reviewer	reviewerComments	available	hasServiceAccessPoint	rights	rightsIRI	Owner	UsageTerms	WebStatement	licenseLogoURL	Credit	attributionLogoURL	attributionLinkURL	fundingAttribution	fundingAttributionID	source	sourceIRI	creator	creatorIRI	providerLiteral	provider	metadataCreatorLiteral	metadataCreator	metadataProviderLiteral	metadataProvider	description	caption	language	languageIRI	CreateDate	timeOfDay	captureDevice	resourceCreationTechnique	collectionCode	collectionID	derivedFrom	accessURI	format	formatIRI	variantLiteral	variant	variantDescription	furtherInformationURL	licensingException	serviceExpectation	hashFunction	hashValue	PixelXDimension	PixelYDimension	feedbackURL
https://inaturalist-open-data.s3.amazonaws.com/photos/35652724/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-13T22:31:20Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35652724/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35652767/medium.jpeg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-13T22:31:32Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35652767/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35652777/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-13T22:33:24Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35652777/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716315/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-14T17:03:10Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716315/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716334/medium.jpeg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-14T17:03:29Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716334/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716454/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-14T22:34:16Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716454/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716467/medium.jpeg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-14T22:34:05Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716467/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716531/medium.jpeg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-14T23:01:48Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716531/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716546/medium.jpeg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-14T23:01:53Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716546/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716553/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-14T23:05:14Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716553/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716581/medium.jpeg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-15T17:41:28Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716581/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716587/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-15T17:41:39Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716587/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716820/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-17T17:28:14Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716820/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716833/medium.jpeg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-17T17:28:39Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716833/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716911/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-17T20:20:56Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716911/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/35716917/medium.jpg	StillImage																		Casey H. Richart		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Casey H. Richart	34488											2019-04-17T20:35:23Z							https://inaturalist-open-data.s3.amazonaws.com/photos/35716917/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/363857640/medium.jpg	StillImage																		Sabina Lucke Lawrence		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Sabina Lucke Lawrence	1167463											2024-04-06T20:14:04Z							https://inaturalist-open-data.s3.amazonaws.com/photos/363857640/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/363857929/medium.jpg	StillImage																		Sabina Lucke Lawrence		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Sabina Lucke Lawrence	1167463											2024-04-06T20:14:07Z							https://inaturalist-open-data.s3.amazonaws.com/photos/363857929/medium.jpg	image/jpg												
