"occurrenceID","eventID","basisOfRecord","taxonID","scientificName","identificationQualifier","identifiedByID","occurrenceRemarks","individualCount","occurrenceStatus","taxonRank","lifeStage","otherCatalogNumbers","preparations"
"2c5c4b14-826d-4d77-8aa9-0db7d8d5dfee","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"2c8772e3-5f1c-486d-9b18-ef07ef66bd17","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"2c9a9dac-03c1-438f-9c79-f4484c04465e","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"2cbfda83-fb1c-497d-a8da-001b932616ec","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"2d2d4f98-d6c3-47de-bbfd-7a8a42e9e054","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"2e104ff3-7099-4fb6-8ea8-b73515da0605","BIGC.20190422.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"2e3d023f-2a45-40c4-8403-2479a7a4c811","BIGC.20190425.09.1.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"2f67ac4e-5a55-42fe-8f45-b64e9d6f2512","BIGC.20190422.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"2fde4dc2-2518-4d37-a015-341da5efa07a","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"30391866-9c10-4d18-925f-3ee1be547eff","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"304273ab-b150-41fb-9b31-114b0a102645","BIGC.20190423.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"304e0330-aea8-4d3a-bfb1-c9d01f2a8f4a","BIGC.20190422.01.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3074c935-ba05-44c8-9248-d14b949f1182","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"30c60d99-ffda-4225-a86e-83e03acf0797","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"30ca1da2-780e-4a4c-afbf-41fae54c067a","BIGC.20190424.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3107cb04-e520-4fc3-a7f1-c1b21396f305","BIGC.20191024.09.1.e-fisher","PreservedSpecimen","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year","FSH.BIGC.09.20191024.1.0042","voucher sample only"
"318add36-e205-417f-887f-c6b9743f8337","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"32bb32e5-9112-44d4-aefc-9fdec5e4e3dc","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"3373bb6a-e27b-488f-af3a-61f4e583df2a","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"33a38301-f1f2-4a06-a72b-1cca7d525395","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"34d756ea-dc98-48e3-ad44-bd7b22f3686f","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"360725fe-7822-4cfd-bb34-1a82049496fb","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"362fbcbf-3dba-46e9-9b9d-6b94f8cdc379","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"366e12ef-b2af-461d-bd1e-669f88d001f7","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3687e9be-17cc-4255-979d-b1a3c2871d95","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"36db3fa9-96d5-4fa2-bddb-ea02e36f9be6","BIGC.20190423.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"371f61d3-41f9-4e5a-af09-0c28d69e1228","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"37704ba1-10dc-4864-a277-1602a2db8062","BIGC.20191021.01.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"37c842f1-15d7-4405-8e9c-3463aeabc491","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3812de84-7598-4fe7-9f98-fdb4d22e48cd","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"388fb6b4-5c09-4b59-8ead-cc42f0aeeaf5","BIGC.20190423.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"38f835d5-d7c6-464d-a610-231b5549aaf1","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"391e9660-f7ef-4cab-8d11-ed3210094fe5","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"3930922d-6a72-4206-819f-444dc2d36be9","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3a1d70d3-dd6d-47ad-ab78-b7d449335630","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3a95a150-f82c-4c8f-b0a1-02916d40a1ce","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3a97c360-2747-41be-a096-6d85a77d4d75","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3b1e62a6-0c48-4c2f-8d2a-9ec2cf96dc90","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3b7eeec5-afa2-4874-a393-de16d50f3065","BIGC.20190423.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3bc99e1e-aa0f-4b8b-8457-116ae036c0df","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3c3aab64-9481-4645-9ec0-02be99789a78","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3cf4b5d5-62db-4d92-9c94-a0edecccda05","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3d14198c-84d5-4350-be76-6597d265ff76","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3d3c2f78-5d89-4e54-a310-b5d579bd934a","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"3d428b81-3262-4858-873e-325e4c9666c8","BIGC.20190424.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3d5580be-f95e-46da-8287-c133e977a4e3","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3da6b127-1b9e-4969-9c2d-868e03c10d2b","BIGC.20190424.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3dd0a076-65d1-4f50-96e2-7d1c2d5d00d2","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3e13d9d2-0fae-45cc-8841-350a7862a247","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"3e9f1c12-b3d5-4f93-9c8d-5374d82cdaee","BIGC.20190425.08.1.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"3f682483-9b82-4a3d-b198-2389579485f6","BIGC.20190422.01.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"3fc4dd89-8f84-44b0-b548-d2748c37dea8","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"4032c3c5-f303-483b-a421-9b41cdc2b9d8","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"40bc7053-aafb-41dc-9057-bf0bf6b078e4","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"41008eaf-4a52-4ea2-bf8d-aac55b4ec26f","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"4156caa0-a913-46c7-9949-c980d078a596","BIGC.20190424.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"41962ace-b591-4131-8a34-c66c37c67e1b","BIGC.20190423.04.2.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"424c9731-ae0b-4ce0-973d-d539faffcc25","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"42536cad-c0a0-46f6-9e54-9429c823e722","BIGC.20190425.08.1.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"43059af8-c12f-40ca-9ec8-7fa3a8af5003","BIGC.20190423.04.2.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"43625d54-fc01-4a54-86ce-f6029e3dd007","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"437a030f-50f6-47f9-832e-dbcbefe2dbe6","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"441db6de-a6d1-4da1-879a-131f7827724b","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"441f7c16-4439-4d44-a61a-349acf0a0e1a","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"44efd5d9-26b4-47e6-ae46-e3eb56f73e70","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"454882a8-c920-4539-b206-daf1600d0984","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"468ac465-9f71-4133-9d77-90d875816ce3","BIGC.20190423.04.3.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","adult",NA,NA
"46c5b4a9-5029-4e2d-a59e-fe2a4cbb68d1","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"479d5dd4-9888-417a-8e5b-077de899e5b0","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"47a3a918-4a47-4fc3-81d9-941294f08a1b","BIGC.20190422.01.2.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"482effa1-95c6-40a7-b564-bf19323c0682","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"485ecec8-bec3-4fa4-90d7-837ec460de3c","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"492463db-b554-4f95-ae31-f115fcfc0d4a","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"49391f40-cafc-43de-87d9-ca21a7631151","BIGC.20190422.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"49528ac8-4b14-401c-9d60-db92bd59edf6","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"49caa9ac-5939-47a8-8de2-e4865e1827c5","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"49e38fca-40a0-466a-94aa-662a74f17918","BIGC.20190424.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"4a75ef5c-6da3-4de0-8a3e-514b401d81ab","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"4a89f48f-8e44-4405-ac66-0024b228fd15","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"4c257c9e-6f2c-45aa-a4fe-97e9f37ceaac","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"4cba7601-19e7-4cd9-ba3d-0796c4737343","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"4cef6ed5-81bb-418e-9f25-6b7f5f30ec00","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"4d01419b-d052-44c8-899f-68c150396af8","BIGC.20190422.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"4d42508d-dbce-4b7f-b5d1-b3c1c372eeb5","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"4d4bcbb7-4a32-4fe0-b27f-bb24c53e224e","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"4d5128ed-5177-4f6a-9555-e17b67e23858","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"4e2d2a96-d9e7-4155-8ce1-5ab015a5cc6d","BIGC.20190424.07.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"4e455e8a-7eb7-4091-9cd2-6be0912f3aa4","BIGC.20190423.04.2.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"4e745518-d042-4054-9afd-86439328ef5a","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"4ea6fd25-e4f0-48ac-a509-91b4f704228b","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"4f30ea80-cd7f-4508-9771-484c2ac19b45","BIGC.20190423.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"4f64d9ac-0fd8-4379-a2b3-4c1be7940f80","BIGC.20190422.01.2.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"4fbd89ac-e897-4961-9f2a-21a0ba53de76","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"501382f0-f474-427d-a8cb-b160b8edc5d4","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"507297ba-f58b-41a3-80cc-b5b264e35c4e","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5075ccc0-7070-428b-a73b-3e1b405999a3","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"50b4edc3-a365-4ac4-8ca4-1b166aaf896a","BIGC.20190424.07.2.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"51b4416c-d1fc-42c9-a726-9867b530199d","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"51f3376f-4766-4d0a-ad4a-f25480467f2b","BIGC.20190423.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"522022f7-8b66-4370-af2a-646c7c024904","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"523a6343-53df-4123-bfdb-18b5b0464fa9","BIGC.20190422.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"5256b27a-c751-4c55-b390-58cce3e98751","BIGC.20190422.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"52c19870-8ee0-4992-a5a0-11496e926ed9","BIGC.20191023.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"52c9bc94-775d-4e13-b6c8-81addecf6fad","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5337636f-7c96-40fe-b857-9a4e5ac8c681","BIGC.20191022.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"54072854-eb6f-4376-9e8d-8613eb414d34","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"55b62e8b-f86e-4297-a553-3fee2e07d555","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"55c90f13-e750-47cd-88e6-218a39d038d8","BIGC.20191021.01.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"566e390e-cedd-4086-9986-6a661972a767","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"570a8947-e173-4b00-aef8-052d3b8d9839","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"573c5e95-f3ca-4e7c-87b0-31c9fe84f7bd","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"57755cc5-18c0-4ff6-954d-4eceda0f7eb0","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"580b593b-75bb-4bc2-a46d-c2be4b6280fb","BIGC.20191023.05.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","young of year",NA,NA
"581730cd-83b8-416a-9636-74980b3f7a0a","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"58e26345-ba3a-405d-9d69-8b90d9c4ddde","BIGC.20191023.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5a2f3d76-5f7c-4580-9cc1-50df8d42589a","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"5b14010b-7097-483c-9f69-cc0efc0c6eb9","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"5b33a6ca-37c4-4dcd-9a7c-bdb97d1b5111","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5b4d6fb9-451d-4e7a-bc1e-50871cf41db9","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5b5c2b84-e78f-44b7-b440-46cf5be7b509","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5c0cdc13-d0b9-43aa-b6d9-571b93bf69bf","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"5c8a11de-5270-4e2d-b02d-656d8041e2a8","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"5cffa605-fc42-441b-b275-f3f5b0eb4030","BIGC.20190424.05.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","family","juvenile",NA,NA
