occurrenceID,eventID,sex,lifeStage,reproductiveCondition,occurrenceStatus,organismID,organismName,taxonID,scientificName,taxonRank
20432411120,20432411120,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411121,20432411121,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411132,20432411132,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411133,20432411133,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411144,20432411144,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411145,20432411145,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411156,20432411156,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411157,20432411157,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411168,20432411168,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411169,20432411169,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411180,20432411180,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411181,20432411181,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411192,20432411192,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411193,20432411193,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411204,20432411204,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411205,20432411205,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411216,20432411216,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411217,20432411217,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411228,20432411228,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411229,20432411229,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411241,20432411241,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411242,20432411242,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411253,20432411253,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411254,20432411254,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411265,20432411265,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411266,20432411266,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411277,20432411277,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411278,20432411278,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411289,20432411289,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411290,20432411290,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411301,20432411301,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411302,20432411302,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411313,20432411313,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411314,20432411314,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411325,20432411325,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411326,20432411326,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411338,20432411338,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411339,20432411339,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411350,20432411350,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411351,20432411351,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411361,20432411361,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411362,20432411362,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411374,20432411374,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411375,20432411375,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411386,20432411386,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411387,20432411387,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411398,20432411398,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411399,20432411399,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411410,20432411410,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411411,20432411411,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411422,20432411422,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411423,20432411423,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411434,20432411434,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411435,20432411435,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411446,20432411446,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411447,20432411447,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411458,20432411458,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411459,20432411459,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411470,20432411470,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411471,20432411471,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411482,20432411482,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411483,20432411483,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411494,20432411494,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411495,20432411495,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411506,20432411506,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411507,20432411507,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411518,20432411518,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411519,20432411519,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411530,20432411530,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411531,20432411531,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411542,20432411542,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411543,20432411543,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411554,20432411554,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411555,20432411555,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411566,20432411566,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411567,20432411567,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411578,20432411578,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411579,20432411579,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411590,20432411590,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411591,20432411591,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411602,20432411602,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411603,20432411603,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411614,20432411614,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411615,20432411615,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411626,20432411626,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411627,20432411627,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411638,20432411638,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411639,20432411639,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411650,20432411650,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411651,20432411651,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411663,20432411663,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411664,20432411664,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411674,20432411674,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411675,20432411675,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411687,20432411687,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411688,20432411688,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411696,20432411696,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411697,20432411697,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411703,20432411703,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411704,20432411704,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411711,20432411711,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411712,20432411712,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411721,20432411721,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411722,20432411722,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411733,20432411733,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411734,20432411734,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411746,20432411746,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411747,20432411747,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411758,20432411758,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411759,20432411759,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411770,20432411770,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411771,20432411771,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411782,20432411782,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411783,20432411783,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411794,20432411794,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411795,20432411795,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411806,20432411806,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411807,20432411807,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411818,20432411818,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411819,20432411819,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411830,20432411830,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411831,20432411831,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411842,20432411842,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411843,20432411843,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411854,20432411854,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411855,20432411855,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411866,20432411866,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411867,20432411867,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411878,20432411878,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411879,20432411879,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411890,20432411890,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411891,20432411891,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411902,20432411902,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411903,20432411903,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411914,20432411914,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411915,20432411915,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411926,20432411926,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411927,20432411927,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411938,20432411938,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411939,20432411939,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411950,20432411950,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411951,20432411951,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411961,20432411961,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411962,20432411962,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411971,20432411971,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411972,20432411972,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411983,20432411983,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411984,20432411984,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411995,20432411995,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432411996,20432411996,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412007,20432412007,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412008,20432412008,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412019,20432412019,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412020,20432412020,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412031,20432412031,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412032,20432412032,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412043,20432412043,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412044,20432412044,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412055,20432412055,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412056,20432412056,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412067,20432412067,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412068,20432412068,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412079,20432412079,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412080,20432412080,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412091,20432412091,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412092,20432412092,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412103,20432412103,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412104,20432412104,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412115,20432412115,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412116,20432412116,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412127,20432412127,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412128,20432412128,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412139,20432412139,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412140,20432412140,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412151,20432412151,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412152,20432412152,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412163,20432412163,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412164,20432412164,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412175,20432412175,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412176,20432412176,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412187,20432412187,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412188,20432412188,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412199,20432412199,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412200,20432412200,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412211,20432412211,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412212,20432412212,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412223,20432412223,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412224,20432412224,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412235,20432412235,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412236,20432412236,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412243,20432412243,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412244,20432412244,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412252,20432412252,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412253,20432412253,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412262,20432412262,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412263,20432412263,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412274,20432412274,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412275,20432412275,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412286,20432412286,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412287,20432412287,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412298,20432412298,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412299,20432412299,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412310,20432412310,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412311,20432412311,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412322,20432412322,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412323,20432412323,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412334,20432412334,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412335,20432412335,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412346,20432412346,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412347,20432412347,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412358,20432412358,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412359,20432412359,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412370,20432412370,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412371,20432412371,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412382,20432412382,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412383,20432412383,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412394,20432412394,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412395,20432412395,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412406,20432412406,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412407,20432412407,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412418,20432412418,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412419,20432412419,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412430,20432412430,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412431,20432412431,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412442,20432412442,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412443,20432412443,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412454,20432412454,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412455,20432412455,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412466,20432412466,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412467,20432412467,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412478,20432412478,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412479,20432412479,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412490,20432412490,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412491,20432412491,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412502,20432412502,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412503,20432412503,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412514,20432412514,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412515,20432412515,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412526,20432412526,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432412527,20432412527,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
